"","X","V1","V2","HindHe","Depth","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"LS.LA.SHO.M.5",104,"LS.LA.SHO.M.5","Los Angeles",0.388901325827962,43941,-2.28964611068683,-2.97980701324689,2.60018411973125,-2.97935255852382,0.413787569231618,-0.69930526164614,0.452571071204706,-0.709550857775621,-1.52118149296374,-0.100073925437782
"LS.LA.SSV.M.1",105,"LS.LA.SSV.M.1","Los Angeles",0.503664534707696,211856,2.03093837690765,-2.52661935895208,-1.4585372303133,2.28770159389215,2.99461383401431,-1.66798055708379,1.93441296136833,-0.253938775858843,2.06030144241365,-3.77702901972633
"LS.LA.SSV.M.2",106,"LS.LA.SSV.M.2","Los Angeles",0.460228765166972,110533,-2.49994734468636,-1.9694958116014,-2.76803622774961,1.87007672704249,-2.00380525613506,-0.657689628136648,2.18186202839691,-1.09795328743056,-1.51114042696966,1.26131409976753
"LS.LA.SSV.M.3",107,"LS.LA.SSV.M.3","Los Angeles",0.429714660197956,82857,-2.65643677039978,-3.42470506507517,2.23530268947823,-2.87919526637399,0.562325977229356,-0.110974985446961,-0.399748229051823,-0.429678571257806,-1.33594748624595,0.51268026898078
"LS.LA.SSV.M.4",108,"LS.LA.SSV.M.4","Los Angeles",0.425203668508345,133591,-3.18326713855821,-2.53010104183473,-1.37045779817883,-2.42044594671359,-3.06186954206123,-0.474633906599639,3.87832350422541,-2.11964003445509,-1.37938870772196,-0.831347101930555
"LS.LA.SSV.M.5",109,"LS.LA.SSV.M.5","Los Angeles",0.521439566326097,101228,-2.61932070801557,-3.01033951500342,1.1691620518961,-1.26841166406884,1.87153376414806,-0.31016376096535,0.922512063022978,-0.698615729303105,0.555985404882779,1.05515415711
"LS.LA.STO.U.1",110,"LS.LA.STO.U.1","Los Angeles",0.417578026763201,73069,-2.56246727276601,-3.64855392881823,2.85103296865921,-2.3727717855855,0.495012076555695,0.47208733871876,-0.005880460083051,0.0445711154532719,-1.34918716106198,-0.0724517493815427
"LS.LA.STO.U.4",111,"LS.LA.STO.U.4","Los Angeles",0.527744904915257,196678,-2.64352368387021,-2.56498656759712,-3.23976408506411,3.81148372932086,0.847192660141977,-0.417421971017679,0.595280242085849,0.925493243828828,1.25719178724488,-0.840979140431907
"LS.LA.VB1.U.1",112,"LS.LA.VB1.U.1","Los Angeles",0.511481437286826,137401,-2.2019959122022,-2.23945911542466,-1.67368157147999,1.28906671001754,-1.22945084455574,-0.141791071040768,2.90998442846433,0.122901866361797,-0.666346682581824,0.617805574257531
"LS.LA.VB1.U.2",113,"LS.LA.VB1.U.2","Los Angeles",0.415440331282466,36206,-1.63298842232037,-2.47052003185508,2.44456766399291,-0.265048126274729,1.47462740228902,0.0115479874023424,-0.812585880605824,1.6662544786547,-2.03432413126255,0.51884665016648
"LS.LA.VB1.U.3",114,"LS.LA.VB1.U.3","Los Angeles",0.32821752703352,100659,-2.67020387811487,-1.72678391666511,-1.91038192229011,-1.91305448423311,-4.60265571684413,-0.144840654451186,2.82579141574179,0.682975169874921,-1.33108719585847,-0.892347749146952
"LS.LA.VB1.U.4",115,"LS.LA.VB1.U.4","Los Angeles",0.524386170786316,163755,-2.62470435944483,-3.27175029759843,-2.60442250862177,1.79527025051661,0.542747750543004,-1.00120908561934,3.31795806515345,-0.569593953374932,-1.69208746356951,-1.29882410286806
"LS.LA.VET.M.3",116,"LS.LA.VET.M.3","Los Angeles",0.405373168954392,118567,-2.33285671307233,-3.02852641514823,-0.242643812210979,0.660314815089811,-1.59589298253018,-1.8850784526603,-0.976395333399073,1.92758549248278,-2.48496709819211,-0.602590089357749
"LS.LA.VET.M.4",117,"LS.LA.VET.M.4","Los Angeles",0.572712524982277,331501,-2.97181849052215,-3.45336468829288,-1.45730737946454,3.41601127754843,-0.682852207353137,0.551121172513379,-5.01271289268421,6.26882193440811,-4.12630668327377,0.802299429811181
"LS.LA.VET.M.5",118,"LS.LA.VET.M.5","Los Angeles",0.451926495487056,111081,-2.35430109413723,-3.09644117492513,0.069634357754375,-0.0929411172452611,1.6554945543274,-0.42123781988524,-2.7875293478401,-0.322781763878244,1.46231498465049,1.04692326291065
"LS.LA.VNH.M.2",119,"LS.LA.VNH.M.2","Los Angeles",0.491643220514056,109594,-2.2421698602315,-3.36307875963673,0.377431650709002,-0.595072671923207,0.980577278666439,-0.416223696748713,0.0779894915270171,0.0833650811848454,5.08652110331181,1.70395808019426
"LS.LA.VNH.M.4",120,"LS.LA.VNH.M.4","Los Angeles",0.460428270337934,160777,-2.86455310671561,-0.498598691349037,-2.3400470565717,1.47864635100272,-4.48523015480346,2.22040810728962,-0.591265120231697,2.05156646799136,0.619217616642104,-2.41588387344182
"LS.LA.VNH.M.5",121,"LS.LA.VNH.M.5","Los Angeles",0.495483255104338,175339,-2.71910452560589,-2.35119226852445,-2.0537588555216,2.89465590482077,1.81020932704951,-1.52111530941082,-3.24045544486628,-0.932024869779314,0.0957362514181279,1.19259937484543
"LS.LA.WES.M.2",122,"LS.LA.WES.M.2","Los Angeles",0.522268387900045,175601,-2.6434273707402,-2.50151202284792,-2.14878758370488,2.75182148633872,1.26989928407535,-1.03438858930173,3.04355674613651,-1.5629318082709,-1.81543567580152,0.431083656245714
"LS.LA.WES.M.3",123,"LS.LA.WES.M.3","Los Angeles",0.530155700852271,151694,-2.53879742824488,-2.21468031754983,-3.04396495001027,-0.738052556446565,-1.85260794296103,-0.274783382158364,4.25830312263383,-0.377550669608413,-1.36571883873802,2.87899205142542
"LS.LA.WES.M.4",124,"LS.LA.WES.M.4","Los Angeles",0.402320887078521,43818,-1.97452708562791,-3.51610079572313,2.22496498965928,-1.68263744582163,1.63898276452151,0.138940846748229,0.0241557127751566,-0.631335123319908,0.529512261710882,-0.12607466956391
"LS.LA.WES.M.5",125,"LS.LA.WES.M.5","Los Angeles",0.350249432065376,97162,-2.92924550368439,-1.68872183283947,-2.68346872326592,-0.521962502905052,-4.74398444550091,0.230491488813418,1.70887693020477,1.82707795941102,-0.383185500277838,-1.79489148464547
"LS.MN.L01-LS.M.2",126,"LS.MN.L01-LS.M.2","Minneapolis",0.357551546024184,21617,-1.75098159026481,1.32935192762077,2.79298307576698,-0.753793643780874,-0.364672568806106,2.79541885560986,-0.510641668830034,1.18353827479539,0.559478520115885,-0.698248028650067
"LS.MN.L01-LS.M.4",127,"LS.MN.L01-LS.M.4","Minneapolis",0.42401949622178,28811,-1.22178544005825,1.51527975490908,2.09646121975154,-1.28822990651676,0.65322491093096,1.90731541584802,0.650805284967213,1.74915825367314,0.526451384369736,1.14515275088983
"LS.MN.L01-LS.U.2",128,"LS.MN.L01-LS.U.2","Minneapolis",0.535513271889878,191494,-2.64199271443992,4.04215913865644,-1.04425414725118,1.72385925085089,3.30943056718631,0.756716839542362,1.02553649328426,0.162105376188764,1.26881002453752,0.761907929691256
"LS.MN.L01-LS.U.3",129,"LS.MN.L01-LS.U.3","Minneapolis",0.558333318366512,326070,-2.67508266242981,4.23823261013223,-3.19105869054403,1.62335591464261,2.23508760783753,0.897858035008145,1.95695715486562,-0.497499454971383,3.19665931104899,3.69341619926165
"LS.MN.L01-LS.U.4",130,"LS.MN.L01-LS.U.4","Minneapolis",0.405193177267772,52937,-1.73708104318296,1.88080041252996,2.61169353430119,-0.677150089489754,2.00057826666039,1.86156177288133,0.275965508781192,1.47525791313593,-0.268152774170638,0.682094073326633
"LS.MN.L02-LS.U.1",131,"LS.MN.L02-LS.U.1","Minneapolis",0.505042461351875,186684,-2.18656239115237,2.35571362368626,-0.367674266558537,1.72088709460195,3.92813451098991,1.43636591367989,2.183104674079,0.337850731454115,-1.95382994337299,0.520549668127882
"LS.MN.L03-LS.U.2",132,"LS.MN.L03-LS.U.2","Minneapolis",0.403604940714193,52722,-2.00878487836083,1.49470577048245,3.24310034151463,-0.643112129671582,0.66546261338918,2.49340460127668,-0.516503535338829,0.581024785546163,-0.755149078481517,0.134411353826924
"LS.MN.L04-LS.U.2",133,"LS.MN.L04-LS.U.2","Minneapolis",0.540183259641497,230191,-2.98347196716381,4.21395320824331,-1.43408034056421,0.126441024087084,3.17418802787117,0.0431760104528698,3.12633337894196,0.0859910117221452,0.759327944050249,1.21500609789898
"LS.MN.L05-LS.U.1",134,"LS.MN.L05-LS.U.1","Minneapolis",0.436449142159332,112154,-2.54803742425109,3.79780606541805,-0.938630314599474,-3.20758052787167,0.456891604016547,-0.00516344934041836,0.449326283965405,2.07624870213867,1.10289117159493,-0.785912401727982
"LS.MN.L05-LS.U.2",135,"LS.MN.L05-LS.U.2","Minneapolis",0.426493966741674,169838,-2.08694900485557,4.04263051258721,-2.55902146073194,-0.904654596306692,-0.0611047630456979,-0.669063418762217,-1.78744305116023,1.72062005687094,-0.648899203014534,-3.20648688346373
"LS.MN.L05-LS.U.3",136,"LS.MN.L05-LS.U.3","Minneapolis",0.5213226068038,135748,-2.63013404501785,4.12252115918713,-0.870965948312381,-3.28089284603791,0.5930121647828,-2.36649718849209,-0.147553242757789,0.502503947464941,0.68180917876608,-0.411001370435451
"LS.MN.L05-LS.U.4",137,"LS.MN.L05-LS.U.4","Minneapolis",0.40840080295967,38933,-1.99902748253947,1.95135143516051,1.99785589703273,-0.593719281765165,0.831930181619931,2.07862134829431,0.638268874324759,0.870657914191661,-0.670779518443444,0.585215564452731
"LS.MN.L05-LS.U.5",138,"LS.MN.L05-LS.U.5","Minneapolis",0.454271667878338,166913,-2.6049100856666,3.98025236971357,-2.07610281123854,-1.45669721501662,-2.70931892873781,0.112850662049173,-0.861985917424754,2.1004122265918,0.878308203521479,-2.52285395976253
"LS.MN.L06-LS.U.2",139,"LS.MN.L06-LS.U.2","Minneapolis",0.535831953209395,215313,-2.87337627471118,5.29351533069751,-2.64135934089294,-2.80708364489077,0.683319627944078,-4.08153650246793,-2.0146841888244,-0.581526613391006,1.53632546604155,-0.203555909525386
"LS.MN.L06-LS.U.4",140,"LS.MN.L06-LS.U.4","Minneapolis",0.419878519338293,92216,-2.21135969859197,3.34257980590038,0.128176966923896,-1.34822535516005,0.96521150710738,0.125638219500926,-0.361589912340999,-0.805352209823197,0.184812790988112,0.775683893954574
"LS.MN.L06-LS.U.5",141,"LS.MN.L06-LS.U.5","Minneapolis",0.537437058574779,193094,-2.81672939417385,2.6892902973937,1.42724328568784,0.993457188450132,2.93233927631809,-0.128598766328059,1.47699211565583,-2.10039013886167,-1.74408584365472,0.184067819454243
"LS.MN.L07-LS.U.2",142,"LS.MN.L07-LS.U.2","Minneapolis",0.431326937879541,95306,-2.45158031957029,3.54074123259242,-0.558568881385389,-2.45546714635387,0.351057730400609,-2.36391552992279,-0.653269039821699,-0.412389703213472,-0.192344387237066,-0.711751051758386
"LS.MN.L07-LS.U.4",143,"LS.MN.L07-LS.U.4","Minneapolis",0.559955139828881,310860,-2.82208626217817,4.96821900306017,-0.77581512268624,0.0141501644986307,3.07028976257961,1.62057393145965,0.329515479933804,3.9858635275565,0.596882037869728,-1.57026912039135
"LS.MN.L07-LS.U.5",144,"LS.MN.L07-LS.U.5","Minneapolis",0.414840390874594,152556,-2.63594541567744,4.36767548417702,-2.62152014387558,-1.63356436529905,-1.59573354651602,-1.8669061140733,-2.27346441283811,2.06264310080652,0.972527304535556,-1.31938342977535
"LS.MN.L08-LS.U.1",145,"LS.MN.L08-LS.U.1","Minneapolis",0.390327546986369,29102,-1.43874508045558,1.13926762715852,2.19840344941217,0.100349786647333,0.928689742473166,1.67352564100098,1.3843302645549,0.758342088594687,-1.68941637629524,0.637213598343993
"LS.MN.L08-LS.U.2",146,"LS.MN.L08-LS.U.2","Minneapolis",0.469343337824794,156131,-2.38796294946346,3.02278384234422,1.29203819384104,-0.63289863809822,-2.20550395840165,3.06257733822371,-1.08747213355684,1.74923461610792,2.72026517146765,-0.953031548104541
"LS.MN.L08-LS.U.3",147,"LS.MN.L08-LS.U.3","Minneapolis",0.510756442789272,186051,-2.5388063201178,2.97103104004882,0.299962109491921,2.30798136483592,3.16211482840701,0.449012696612219,1.0191219999266,-0.767631082168645,-1.224529216787,1.00538805635545
"LS.MN.L08-LS.U.5",148,"LS.MN.L08-LS.U.5","Minneapolis",0.410114855153839,45593,-2.0281384733349,1.31008723384721,1.59699507520985,-3.25992679928225,-0.231171654427525,-2.47473648786473,0.665369072182688,0.0854352150977388,-1.80445186742962,-0.346335876124819
"LS.MN.L09-LS.U.3",149,"LS.MN.L09-LS.U.3","Minneapolis",0.59280018089048,330781,-2.71389343042258,3.38948423706069,-0.0490345365079479,4.71309944879464,-3.10652830411246,4.96269709915848,1.53703764460799,-2.32951697178913,4.10495646532452,-1.56342095054894
"LS.MN.L09-LS.U.5",150,"LS.MN.L09-LS.U.5","Minneapolis",0.430697575073377,97001,-1.9623949369994,2.30051520184083,0.689956558504885,-1.72046932835651,-0.101270268379062,-0.451627876011563,2.08729277615252,1.15307329851708,0.507613626474972,1.07376254335211
"LS.MN.L10-LS.U.1",151,"LS.MN.L10-LS.U.1","Minneapolis",0.51118383639139,178935,-2.56044538302558,2.83625043160056,0.769645552955393,2.81604695065887,2.73187581229396,1.67031625111543,0.955269091580132,-1.1496922385814,-0.72484477662457,-0.66097985735187
"LS.MN.L10-LS.U.2",152,"LS.MN.L10-LS.U.2","Minneapolis",0.522687578746407,161990,-2.44666903586571,4.18632296060479,-1.82084102873534,-2.51901473892957,0.967120065475736,-2.94866909676538,0.520020606707967,0.163759475850782,-0.197684147426189,0.234920538539882
"LS.MN.L11-LS.U.1",153,"LS.MN.L11-LS.U.1","Minneapolis",0.458491691933786,174762,-2.51742879814526,4.0249303018749,-1.29891453256977,-1.44117996528544,-1.2621313330017,1.36983529802881,-0.63766938022199,3.98843099900745,2.46968211612317,-1.23713088130574
"LS.PX.ALA.M.2",154,"LS.PX.ALA.M.2","Phoenix",0.520834700582662,182941,6.66456792374625,0.217577992257377,-3.94339180950462,-1.39269164381327,2.82372004605719,0.51373827854079,-0.214800681787552,0.123795519031274,-0.382722643451891,-3.84960369720101
"LS.PX.ALA.M.3",155,"LS.PX.ALA.M.3","Phoenix",0.556006346306559,324614,5.96192662911069,-0.0464932255174373,-5.53612476421941,-3.55760834139805,1.9247076604182,4.586681828167,-3.71095751700016,-2.45805008838397,-1.88554376993295,0.904956640811672
"LS.PX.ALA.M.4",156,"LS.PX.ALA.M.4","Phoenix",0.351400245541034,42548,5.77187049982894,0.799274767040023,0.139104509889476,0.918540037951897,-2.13945528253851,-0.828710342196117,-0.0614564897669654,-0.140862690971863,-0.524041228089436,1.44514536355756
"LS.PX.ALA.M.5",157,"LS.PX.ALA.M.5","Phoenix",0.474801293568073,145233,7.21143071783226,0.310224316221068,-1.77447103384472,-0.928559183534182,-1.30898712440717,0.974884460007003,-1.20791049117177,-1.24813025220104,0.184415546676664,2.75955927760847
"LS.PX.ALA.M.6",158,"LS.PX.ALA.M.6","Phoenix",0.542389424703653,177519,7.07282285467844,0.152094337740179,-4.1715808904057,-1.6384274719412,1.47126243892067,3.20300857672833,-1.02078863887082,-0.397824220347786,-1.84734643278572,0.249224262898439
"LS.PX.COY.M.3",159,"LS.PX.COY.M.3","Phoenix",0.464334147054553,141355,6.5766037335402,0.501406569142645,-1.22375967595533,-0.796371480946274,-2.54558512716268,1.16300922917599,0.500498362545592,-1.04973622467225,-0.974899824457989,3.02151092907886
"LS.PX.COY.M.4",160,"LS.PX.COY.M.4","Phoenix",0.389948914542628,107602,5.27926498146683,0.173673674786115,-3.59158953712549,-1.01218475006042,1.35652692916161,0.302338553932216,0.406587572776191,0.523239554810681,-1.15687850837248,-2.79974521675616
"LS.PX.COY.M.5",161,"LS.PX.COY.M.5","Phoenix",0.459333955741177,52849,7.49895405043712,0.0789920991917907,0.325770793555572,0.16583178064844,-0.873746959951383,-0.639169758559273,0.613973878749963,0.660164341801337,0.105157839888154,1.03904967188228
"LS.PX.DOW.M.2",162,"LS.PX.DOW.M.2","Phoenix",0.409197248178096,32077,5.4423497892053,0.400671915825215,0.581997683954361,1.19363087705902,-1.86664507635586,-1.10402989011374,1.4039299488709,-1.01243932331367,0.669069205716265,0.434450735933712
"LS.PX.DOW.M.3",163,"LS.PX.DOW.M.3","Phoenix",0.459190633070058,24753,5.71898522136025,-0.701636049583973,1.69576794320595,0.797457557024709,1.20634821731009,-1.24674660487834,0.93851783971166,1.14854990597287,0.74154279925129,-1.45488416121019
"LS.PX.DOW.M.4",164,"LS.PX.DOW.M.4","Phoenix",0.466393978084093,21153,6.14951769900648,-0.0042339324086346,1.5752226006114,0.972208056807385,-0.707950193550123,-2.04090243291622,0.644663789004241,0.296441735557722,0.478824405395874,0.423287234958529
"LS.PX.ENC.M.4",165,"LS.PX.ENC.M.4","Phoenix",0.449258498701434,105665,6.20942499099398,0.26162539161071,-1.4488856742979,0.30175514758348,-2.06245139319227,1.07766584009228,-0.367810100370012,-0.142403382464579,-0.265174282141141,3.83999209351483
"LS.PX.ENC.M.5",166,"LS.PX.ENC.M.5","Phoenix",0.458617622340434,17066,5.75402456632656,-0.34512280501274,1.82031053055714,1.15270563837874,0.351800384057164,-1.79718631463827,1.04431484431029,0.0336665389642267,0.354504169911004,-0.988668369687517
"LS.PX.LAP.M.1",167,"LS.PX.LAP.M.1","Phoenix",0.528897529872177,143675,6.97565080458875,0.169113888286793,-2.46575709896848,-1.31312382782123,0.694878096100294,2.32783501524703,-0.146576288640386,0.556998757899947,-1.22036946412955,1.54654516397545
"LS.PX.LAP.M.2",168,"LS.PX.LAP.M.2","Phoenix",0.392792394648905,16672,5.49280564553342,-0.588882990686711,1.58878333357105,0.569364755741095,0.156044736898412,-0.59756386184394,0.339610577798977,0.844836123852553,0.663414377160142,0.297327540608592
"LS.PX.MAN.M.1",169,"LS.PX.MAN.M.1","Phoenix",0.501678501666448,129175,7.50677667798515,-0.191032442272149,-1.86656970787612,-0.429120152028037,2.40785412884785,-0.488624964979148,1.07106219251313,1.14343494817195,-0.0499434166686177,-2.57483254258837
"LS.PX.MAN.M.2",170,"LS.PX.MAN.M.2","Phoenix",0.554445364795113,348769,6.96656672436567,0.268840268379535,-6.77388943134896,-3.68686076664958,3.26120092027935,3.86816187574183,-2.18693511429833,-1.58378489816334,-2.14159545286527,-3.40990817349358
"LS.PX.MAN.M.3",171,"LS.PX.MAN.M.3","Phoenix",0.304427054932151,39587,5.20265932704553,0.057459023448767,-0.396560774498926,0.135742066624458,-0.618623338138986,0.726386108979137,-0.540493243685471,1.57109503830248,-0.72377679684174,1.29883329527518
"LS.PX.MAN.M.4",172,"LS.PX.MAN.M.4","Phoenix",0.445719746714535,123865,7.33339483296833,0.193997378688646,-1.67313958821264,-1.13321196716402,-1.74043886977277,1.68157438568509,0.143904996049005,-0.516776623046507,-0.967611911879019,2.88021277881997
"LS.PX.MAN.M.5",173,"LS.PX.MAN.M.5","Phoenix",0.518909647535025,152323,7.08457193565737,-0.595903420025374,-2.79132785776449,-0.898988400899819,2.74858042651759,1.08936903689318,0.301824803715599,0.292485104468545,-0.450718235336584,-3.049065809632
"LS.PX.MON.U.2",174,"LS.PX.MON.U.2","Phoenix",0.514625183087548,292898,7.08902050158401,-0.137253212092057,-4.42473997881644,-2.29205503846234,-0.491690345445879,4.60678763042792,-3.14026496657911,-1.61236022492502,-1.16330908090083,4.93840378796225
"LS.PX.MON.U.3",175,"LS.PX.MON.U.3","Phoenix",0.456324602959227,38652,6.49311070084378,-0.332358437730775,1.82386619127555,0.868700017528381,-0.0384178123594754,-1.13003374746484,0.64314575322299,1.11924625839551,0.488949481010648,0.500402735349206
"LS.PX.MON.U.5",176,"LS.PX.MON.U.5","Phoenix",0.409250035258233,22568,6.30183844429786,-0.276393640679809,1.79574493381118,1.05037060764018,0.163250960309785,-2.11189204559392,1.06898871380805,0.522205084311692,0.233002058214724,-0.568892242982622
"LS.PX.MON.U.7",177,"LS.PX.MON.U.7","Phoenix",0.464496130971624,50915,6.76278831266389,-0.169637333994959,1.12895186035704,0.738256744991114,0.910491908700954,-2.27903813592146,1.55807552091016,1.47431299688609,1.03774592502002,-1.80733902519264
"LS.PX.NUE.M.1",178,"LS.PX.NUE.M.1","Phoenix",0.528068651859801,179671,8.67804554478683,-0.875120923534492,0.169529814315415,0.668085042055665,2.26683854510796,-1.50745235268668,2.19301814668384,1.95999632343753,0.741709998553736,-3.98494595912596
"LS.PX.NUE.M.3",179,"LS.PX.NUE.M.3","Phoenix",0.429852964328344,54257,7.37263698473516,-0.556290766799023,0.794787571606083,0.770941474329099,0.54960651168446,-1.50541552522806,1.32329125467717,0.594083397210367,0.589516291593081,-1.5498869515321
"LS.PX.PAL.M.3",180,"LS.PX.PAL.M.3","Phoenix",0.395503280225201,7651,2.58074006694375,1.62466378580712,1.71603638063564,1.91832727871645,-2.38154276038602,-0.362103440654377,-0.698899072386385,-1.53903588078498,-0.153521908193589,-0.0335031466544314
"LS.PX.PIE.M.2",181,"LS.PX.PIE.M.2","Phoenix",0.459917082882117,36631,6.03231790220782,-0.250839929011166,1.46256756042055,1.03107661131055,0.038947008148697,-1.23743494610216,0.772368892400356,0.146478662686203,0.762271702103442,-0.356416881860216
"LS.PX.PIE.M.4",182,"LS.PX.PIE.M.4","Phoenix",0.453834487445039,79859,6.89974489050801,0.196578402735402,1.26955327041301,0.35446957008561,-1.58061283355501,-0.573903394554348,0.846753687347597,-0.628127274862275,0.831693778680682,1.30338360186035
"LS.PX.PIE.M.5",183,"LS.PX.PIE.M.5","Phoenix",0.479126311440985,38925,6.47940148583431,-0.602957722907282,0.422309125110759,0.418160318298219,1.01122534880886,-1.09485968661737,0.990879965294326,1.77401012351817,0.758040987333606,-1.4689387766315
"LS.PX.PKW.U.1",184,"LS.PX.PKW.U.1","Phoenix",0.339723781024779,18340,4.1561856572742,0.666843821589877,1.34301083000892,0.344108539104535,-1.23912466055959,0.591706487192443,0.266683557676376,0.819976285598193,-0.0101847154605406,1.07897035018734
"LS.PX.PKW.U.5",185,"LS.PX.PKW.U.5","Phoenix",0.470947953962556,96384,7.33487624697464,0.26983948277695,0.3299717446027,0.405455780788297,-2.58432434531445,-0.225171871514127,0.639753860782707,0.0310257777921495,0.311653538690391,3.81737279092674
"LS.PX.RPL.U.2",186,"LS.PX.RPL.U.2","Phoenix",0.402837371662786,39515,6.15923801145795,0.704102865842937,1.61644166893068,1.27323700170136,-2.44978778783431,-1.07207217008029,0.44869910573068,-0.689307104715254,0.21388902671316,0.754626661228872
"LS.PX.RPL.U.3",187,"LS.PX.RPL.U.3","Phoenix",0.483622453664622,52011,6.30656844876031,-0.583522840933065,0.972064853503395,0.568134871019489,0.903826832904582,-1.37755652249774,0.738121101701016,1.57344373245898,0.911727240318448,-1.03677235220095
"LS.PX.RPL.U.5",188,"LS.PX.RPL.U.5","Phoenix",0.421667855994821,23849,6.62782806381801,-0.586545494176102,1.9708888212771,0.870620119539175,0.448176878362326,-1.9510579828729,0.922034563879718,0.660802734538012,0.637825532553668,-0.715018655636456
