"","X","V1","V2","HindHe","Depth","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21"
"TO.BO.WL3.M.5",120,"TO.BO.WL3.M.5","Boston",0.372758243903776,152998,-1.62205954958188,-5.11473270638695,-2.03325550812933,1.40850640020629,-0.750424336945197,-1.45909104110881,0.16643425755346,2.01597864793241,1.58060035044625,-0.759180620179467,1.24754201543417,-0.777086576816062,-0.33375905958201,-0.280698348761023,0.059568593303753,0.10437937785142,-0.0413539038056891,-0.119271414064549,-0.664572971981626,0.522531445217067,-0.0112047912911404
"TO.BO.WL4.M.1",121,"TO.BO.WL4.M.1","Boston",0.523059454060189,252896,0.488152447882103,-1.00730070443128,0.150190058132176,-0.17601527510907,1.16716132817482,0.760875882829242,-1.32605113529121,-0.125622233340683,-1.1728530845617,-0.0777446176812483,0.803662903298421,1.78018316272102,1.75965017047462,1.52272177850883,1.02729753351109,1.26369056790854,1.21785875276769,-0.749749130576797,2.83614008557122,-0.1563760018886,0.837780684835508
"TO.BO.WL4.M.2",122,"TO.BO.WL4.M.2","Boston",0.451118597810858,36016,-0.688821295598657,-0.560193355318444,2.39937752891475,-0.480908011687555,-1.89229119653826,0.512318777052471,-1.12636411534265,1.32226665755402,0.290219948636947,0.902420850630023,-1.05622504498069,-0.364746728346862,-0.463094403976707,0.0413776409179729,0.0568891413669616,0.128914183526306,0.0122016566793332,0.772187843213133,-0.172064921113519,0.0298467620628259,-0.00134967538945715
"TO.BO.WL4.M.3",123,"TO.BO.WL4.M.3","Boston",0.430393651389317,95345,-2.98774983752095,-5.83819975683767,0.742137846638409,1.06738145777589,-0.490990546070894,-0.924958638857223,-0.00136370912029087,0.22506191983626,0.230814035316249,0.16911290923481,-0.425492356529346,-0.174131782748124,0.207251978215792,-0.239480081967001,-0.0174600225453442,0.103550098142714,-0.218055200710495,-0.377448272486007,-0.129564593409658,-0.119681594278229,-0.420244517070945
"TO.BO.WL4.M.5",124,"TO.BO.WL4.M.5","Boston",0.439379977853065,184871,-2.0638789379401,-5.96814651007928,-1.23254269616932,1.34997320773133,-0.232035043068057,-1.51341809564102,-0.808344668231162,0.402977217159006,0.920751135218207,-0.757059946856585,0.0873529793632517,-0.399311580519194,0.343490183810896,-0.445059307730567,-0.379900367157032,0.599671973351913,-0.477672531269584,0.649876657736907,0.218696438761663,-0.110962260023968,-0.302783006542035
"TO.LA.COM.M.1",125,"TO.LA.COM.M.1","Los Angeles",0.50037052074558,200306,0.753428528304722,0.137743323355916,1.88626045298069,0.498609646830411,0.773407402320641,2.2079394575745,-1.40105352054535,1.02854921825404,0.836194615811697,4.04901035825156,-1.01928942790907,0.17089231061764,-0.105399345392965,0.175023675959408,-0.0762712923142437,0.351302148868895,0.746927398768586,1.30065201572216,-0.262829443815901,0.122513031069259,0.887791756816538
"TO.LA.COM.M.2",126,"TO.LA.COM.M.2","Los Angeles",0.354432465326784,35547,-0.117890677341633,0.956341058059224,3.01913969176372,-0.105719742719128,-3.31001020096682,0.331566641135478,-0.508775779207547,0.803267660665439,0.86502661404304,0.287482716280275,-0.68792621798685,0.71263572706825,0.231235098928616,0.021533124836484,0.168382739976202,0.45501977428367,-0.625627592041801,0.531669951612936,-0.066099922545403,0.404908253731634,0.0754096386272439
"TO.LA.COM.M.3",127,"TO.LA.COM.M.3","Los Angeles",0.386392890185886,205492,2.05792300867967,0.563549719115932,-4.58300653253603,0.457713074131568,-1.30079952461241,1.53795118982843,-4.09414712419972,-1.41096459106191,1.70893586557973,-1.54402733641799,-2.27271511756321,-2.80175656960618,-0.124009886013549,0.0814626543911506,0.823161315074779,0.725847854864782,-0.712618030502498,-0.250330937115658,0.111855978552791,-1.49312579721019,0.676032881510578
"TO.LA.COM.M.4",128,"TO.LA.COM.M.4","Los Angeles",0.569539669944971,523819,1.70060386120223,-0.200069295851026,1.76679664251507,1.14158359776151,2.9722055444414,2.38589007369101,-1.41554126956972,1.46263029861477,2.93925620670446,6.07301805897589,1.03474024275266,-0.629169597582071,0.388283996233561,-1.23234561028255,-1.00088502603104,1.14058340368424,-2.85248435420351,-0.843058775727929,0.226948898770179,-0.50469359330003,1.5993256763191
"TO.LA.GLO.M.2",129,"TO.LA.GLO.M.2","Los Angeles",0.417316263615328,46261,-1.80793285591548,1.16132052491739,1.28702311227104,-0.708162531880244,-2.44515235723526,0.71897198720037,1.99030918350774,0.022060100849298,-0.0111692926824951,0.188783321990834,-0.944334929499048,-0.590149322788923,1.07549038604167,0.531502625611686,0.459077828592145,-0.314479496253681,0.357254971706299,0.279538804456284,0.637481817989334,-0.239845988746496,0.0741778610028012
"TO.LA.GLO.M.5",130,"TO.LA.GLO.M.5","Los Angeles",0.585186962198152,337996,-0.650161722261486,-0.328238155788664,-1.18051401341472,-1.63520835401731,0.506013046498527,4.18491371085079,6.26805380847915,-1.24526301027385,-0.114922893560282,-0.121077941484421,-0.828574633169226,-1.44807378050786,1.67353437195846,1.27976720421675,0.00565173373634614,0.574731332790968,0.578506844027073,0.414779707122055,1.03816006581975,-0.844333258585446,-0.3849523186842
"TO.LA.HAR.M.4",131,"TO.LA.HAR.M.4","Los Angeles",0.354837801099942,56673,-1.39724462733374,-1.31625241960044,-0.115743909326694,-0.538329872590622,-1.57861506913504,2.05539555810102,2.22639522284623,-0.478895746995862,-1.20269676226798,0.00298112247525281,-0.486583896101127,-1.31722427150346,0.21610876346854,0.831956751361896,0.377122850459861,-0.0279811574136152,0.604069955312558,0.429714922965635,0.717844925093572,0.103466620006065,-0.0837678749549432
"TO.LA.MR1.M.1",132,"TO.LA.MR1.M.1","Los Angeles",0.575309585950522,498602,-5.00731961876076,3.7251072226192,-1.9287987162785,1.66977416508119,2.96305773637862,-0.644501512925325,-0.255162567258189,-0.553970332365002,0.018451814519093,-0.396516877538738,-0.446886163843286,0.949404585103908,1.31547851978688,0.994525513603249,0.158012895629671,1.71626143760705,-1.41168039885149,-1.34603843060324,-0.308613300253336,2.36128988859008,-6.31296580289893
"TO.LA.MR1.M.2",133,"TO.LA.MR1.M.2","Los Angeles",0.469613253856552,204773,-1.20065864920628,-0.046809201115706,-0.449407756850137,-1.16462442325984,0.903915274004187,3.512105566803,5.03740341197,-0.737767026832087,-1.62279072060251,-0.401408692386524,-0.574540172438746,-2.39753967369878,-0.0487760301105448,0.889988466629729,0.874002742208206,-0.182898690090877,0.606886606442716,0.879425071208002,1.30147694422146,-0.414989485514416,0.484540581725875
"TO.LA.MR1.M.3",134,"TO.LA.MR1.M.3","Los Angeles",0.394480209769398,225384,-4.11437111213508,3.68350004856473,-3.69477955260334,1.90359249362888,-0.419386454963683,-0.924197942922861,-0.214108040296681,-0.205005339672874,-0.460749450159538,1.37601150421934,-1.2470143968684,-1.35925159071771,0.665460822914833,0.289227771260025,-0.423609498707087,-0.0629008905688992,0.272479111830148,-0.931069116187583,1.11012694424172,0.00197773332040248,-0.144301441703275
"TO.LA.MR1.M.4",135,"TO.LA.MR1.M.4","Los Angeles",0.548896901838856,337115,1.5196738141257,-0.411283103183195,2.25087889444336,1.07550731621774,2.29577795732096,1.87268773528184,-1.31264741760723,1.34980880334102,2.74170497599088,5.53211212421442,-0.00125544374910949,-1.33630883029128,0.847784971633405,0.301120586979105,0.304497344592204,0.382477269093163,-1.60110020173132,0.423460859979918,0.590076792551934,-0.52031824820425,0.747295577135806
"TO.LA.NWH.M.1",136,"TO.LA.NWH.M.1","Los Angeles",0.481805878656594,195167,1.04549965707177,0.248780232403373,2.01644231326446,0.207518120860841,-0.278593147358909,2.47937302213318,-1.36336296881868,0.357854377984161,1.0142847480469,5.06761683347651,-1.01930978212682,-0.208650365715279,-0.199497996330897,0.335231776330509,-0.309441316244425,0.17923111167485,-1.189063587057,0.395344533037338,-0.181351358113773,-0.751909507602806,0.417068127489923
"TO.LA.NWH.M.3",137,"TO.LA.NWH.M.3","Los Angeles",0.436470306334876,119557,-3.9884304056807,3.39018822592836,-1.96537426896767,2.1560708522602,-0.200195289417603,-1.1629655888854,0.297239878996612,-0.16354300944188,0.0892627570160841,0.885579963490283,-0.227466274480077,-0.50854855052341,0.276404072828866,-0.427485035040311,-1.18087274073167,0.659753699524503,0.719175254193074,-0.948709963403484,-0.00445937771128363,0.304887923561258,-0.456235356689586
"TO.LA.NWH.M.4",138,"TO.LA.NWH.M.4","Los Angeles",0.491397768520423,195298,-5.35059709676102,3.45719501451851,0.25462818894248,0.541718679247814,1.87215057825777,-0.734024495224144,-0.24862136427782,-0.518472178194582,0.327832276416368,-0.398449311122285,0.00608414721199367,0.310353058668031,-0.594162362968942,-0.0642401244958169,-0.189550237481007,1.08598515465582,-0.0911825033383451,-1.19761588958571,-0.401395077427537,-0.241244389896303,-1.26214852565878
"TO.LA.PEP.M.1",139,"TO.LA.PEP.M.1","Los Angeles",0.501113115378477,195746,1.08937380258423,0.146973006500079,1.6145475027454,-2.81555353501258,1.60877738395237,-1.98866731936438,0.615501618254145,-2.53183073027028,0.337953165844568,0.493774312145173,0.334222237730506,0.625276357308747,-0.147343039958502,0.668285500241769,0.235130522327404,-0.756317686309438,-0.364690244785017,-0.241534431837179,0.175049268616717,0.264894474946356,-0.321145178530259
"TO.LA.PEP.M.3",140,"TO.LA.PEP.M.3","Los Angeles",0.451824638191802,159761,0.705832320614499,-0.364866792083501,0.749312693005354,-0.647695789192389,1.73137851665474,1.92565855216449,-0.128604530479048,-0.661945076833109,-0.566534383073849,-1.29173637331904,-0.844188933783724,0.708759907248641,0.275023015556746,-1.49763541196001,-0.604944441192256,-1.98864735313156,-2.15826066512493,-3.29182571496011,-0.57822256740727,1.39289111221718,1.01540201335946
"TO.LA.PEP.M.5",141,"TO.LA.PEP.M.5","Los Angeles",0.530598620310188,418672,0.573180242545879,-0.656939524746317,0.524882500392302,-0.529096739841849,1.97710072472731,1.625540168648,-0.167492744336883,-0.416011189734998,-0.301832098644546,-2.26715616221973,-1.01267012331153,1.0748361317455,1.24257590045625,-1.41890723191277,-2.24577383724356,0.173793514266573,-5.163209088948,-4.53796488382278,-0.930974656090144,2.12651911521928,2.24092860165688
"TO.LA.RID.M.1",142,"TO.LA.RID.M.1","Los Angeles",0.403528976440036,1075,-0.663208633649783,-0.0121889661490695,0.948113780844487,-0.241007309302277,-0.843146535944529,-1.24045395757077,-0.132091762981971,-0.775264050799902,0.525010557829715,-0.0385229906639695,0.273874489355054,0.0877487189845371,0.512519233992237,-0.151694584482522,0.292026987769572,0.0198936676334701,0.144469736384472,-0.00721607419371376,0.19306278994024,-0.0199559095176178,0.000588907647846127
"TO.LA.ROS.M.1",143,"TO.LA.ROS.M.1","Los Angeles",0.47177830817334,152381,-4.87704955411522,2.55025716776958,0.0717854622262233,0.161425700995203,1.87188938085631,0.0457135491536019,-0.371243242002162,-0.541558992427057,-0.00157508199108852,-0.695777211182017,0.451734319297792,-1.02040063016493,-1.23167205989029,-0.490426289821276,0.459470361782035,0.413630542161971,0.559963315935739,-0.621525628010123,-0.748736032548041,-1.12613724228664,0.257045193329804
"TO.LA.ROS.M.3",144,"TO.LA.ROS.M.3","Los Angeles",0.344652551638453,30301,-3.21939378778542,2.04267642112416,-0.0719768203200978,0.275555023992186,-2.27629103580323,-1.74528065456784,0.489306367638851,2.18462878886269,1.18465054703795,0.0455471648153651,0.548327261999426,-0.137225017090774,-0.0904787858329448,-0.160534380844137,-0.472959070306624,0.00689242683992831,0.653070438820255,-0.0568311280041742,0.00526416720405428,0.32265226305512,0.328157162828601
"TO.LA.STC.M.3",145,"TO.LA.STC.M.3","Los Angeles",0.561525561457681,344745,-0.571574247495385,0.374378162029135,-2.07411217027903,-1.21246806029595,-0.039067354237078,4.56286761731739,7.04090535372077,-0.882576424071396,-0.445207138397576,-0.00585817275739367,-0.516212759241009,-1.56012096424006,0.281590534959079,0.756561630200616,0.456304323613392,0.61946595520121,0.234862560871229,0.61305355192621,1.89680029068292,-0.977531450882811,0.331514472174364
"TO.LA.STC.M.5",146,"TO.LA.STC.M.5","Los Angeles",0.494210760827964,279714,-0.245828302164736,0.036869748086453,-2.13961911192247,-0.576093596574735,0.104969555430489,3.92387651912031,6.00461871713157,-0.209110287045277,-1.19633942757183,-0.163405753576041,-0.920223364921832,-2.36842097784576,0.655113337922145,1.37290950692365,1.01070404327606,-0.158247915061288,0.585876641082543,0.315304615806279,0.920995734317942,0.738934041439421,1.17023816230272
"TO.LA.VNS.M.2",147,"TO.LA.VNS.M.2","Los Angeles",0.407018715876213,128962,1.84821176670155,0.0393221098985912,-3.13924864356714,-1.79912012908562,-2.69695595306535,0.39478175634187,0.187205095143076,-2.63751099210158,0.328919030797728,0.681506719198562,2.11838672593689,0.904505035166233,-0.338077029348286,-1.50525155956185,-0.756574327401987,0.919376640989871,0.0263532193441135,0.452086525467159,-0.243305187084833,0.00945848758066245,0.140707907087277
"TO.LA.VNS.M.3",148,"TO.LA.VNS.M.3","Los Angeles",0.44551970094854,107517,0.372111862505491,0.346169713921213,3.10555059489026,0.0316525518332486,0.490786957358325,1.91101447035866,-0.775276115731746,0.569758967232552,1.46502717088477,3.07234028765594,-0.683860381387293,-1.36926976715516,0.425750100796703,0.0227255814563713,0.350535406731802,0.655525671783244,-0.785658163898573,0.143348512768303,0.201686461860852,-0.191189354485351,0.398336730287245
"TO.LA.VNS.M.5",149,"TO.LA.VNS.M.5","Los Angeles",0.375537209892195,77039,-0.254176136853312,0.67734230174654,2.71454663819844,-0.471167611381272,-1.99931057431975,0.605911956763159,-0.738288734853251,0.445340636950926,1.0187156262661,0.0481831190205493,-1.25433210788802,-0.0906342737534154,-0.313621457244714,-0.0121382762185005,0.487313942244535,-0.134110596958852,0.461189821157914,0.356741048241936,0.349459559071196,0.465060718568896,-0.206898210920113
"TO.LA.WHI.M.5",150,"TO.LA.WHI.M.5","Los Angeles",0.415278019722576,145582,-0.889091341178331,-0.405750594514374,-1.2375572995002,-1.41717105447894,0.155115625706331,3.90556048325168,5.43342697576698,-0.539193538981826,-0.981488277595914,-0.162715024976443,0.1689288239887,-2.39441905072761,0.331576582606417,1.1029893242253,0.166157870489519,0.507993120955439,0.306921774263102,0.0659139054315444,1.02870153456707,0.0451249832052749,0.304687201467618
"TO.LA.ZOO.M.1",151,"TO.LA.ZOO.M.1","Los Angeles",0.59133140677053,531233,1.37909165796332,-0.278901961131931,2.39383136921483,0.907711135741835,2.27378467789793,2.11690662011939,-1.05862235293572,0.871671314497539,3.05365747467498,6.36797410843566,-0.151273605778233,-1.49557151032286,1.36803422660598,0.241083237569296,0.45387990152881,1.40613887686575,-1.41145277880438,-0.723998499208969,3.64353954292142,-2.00981327479339,-1.45716531746642
"TO.LA.ZOO.M.3",152,"TO.LA.ZOO.M.3","Los Angeles",0.458339649518023,184240,0.0127886023067773,0.16734452083161,0.55637125787857,-0.871221107114746,1.35323545318371,1.76992380558925,-1.50183109868898,1.05380620269883,-2.17971789895933,-0.779803299027597,2.02331086467936,-0.000231511643157412,-0.688653412732516,-0.363779132136246,-1.53522810390206,-0.930447603149375,0.000488880772144379,0.606553875176762,-0.511087148529595,0.263203997764156,-0.011957785748696
"TO.LA.ZOO.M.6",153,"TO.LA.ZOO.M.6","Los Angeles",0.5392968533258,302601,-4.52067846724517,3.22382495496647,-1.60261282932606,1.39673058121354,1.89769927619926,0.347186486390257,0.155056997147773,-0.77246432404143,-0.772498748180065,1.01944717751403,0.000844984637551606,0.797419470239305,-1.46225942835852,0.537551087987421,-0.313632254611909,-0.977591427765895,-0.648402190004968,1.83054531635412,-1.69121615537762,-1.05913083040334,1.43962093427784
"TO.MN.L01-TO.U.2",154,"TO.MN.L01-TO.U.2","Minneapolis",0.528925986549476,255106,1.44905356398856,-0.102807246134732,-0.700948729229355,-0.315007869588888,0.561709567084297,2.20168028470864,-3.19645541143929,-0.620461897481364,-0.801188659864787,-1.09366030932457,-2.49853866365855,-0.972953147592198,-1.03995532562569,0.724014154318576,-0.182220012791856,0.645993183829903,0.196069335988609,0.68775013516825,-0.690238927284431,0.610650377583942,0.535560183765967
"TO.MN.L01-TO.U.4",155,"TO.MN.L01-TO.U.4","Minneapolis",0.457650683727924,218849,1.82143178921265,-0.127676374182772,-3.30215716683459,0.249743762653882,-0.797384555110638,2.16161481313996,-3.38892975078886,-0.824422501686523,1.09151560702731,-1.66213433139278,-3.87212785746764,-1.05901468636518,-0.520972629769262,0.557518384779127,1.31935828202005,0.39101721081541,0.347172972697292,0.977495878652762,-0.00940863294984008,-0.0100971207736297,-0.269638882992
"TO.MN.L01-TO.U.5",156,"TO.MN.L01-TO.U.5","Minneapolis",0.511676018635031,289310,0.837345737647319,0.186612769194225,1.42218652998539,-3.08061476838043,2.44124565118721,-2.36917203436763,0.0893879590561062,0.919608887579304,0.148422826034773,-0.822096514128846,2.36692665703233,-3.74209453717679,-1.03195507525089,1.10844794045353,1.37357619746653,-1.43350894442461,0.106915367002214,0.163463356881845,-0.718263383789741,-1.05846805751406,0.407349959215142
"TO.MN.L02-TO.M.1",157,"TO.MN.L02-TO.M.1","Minneapolis",0.474326377214446,189027,1.15109269061083,0.332676789851187,0.793258433326126,-2.65517417988932,1.35039362752347,-0.517566156967798,1.5786553175263,-0.980690838378016,-0.00012923378336706,-0.148668002209918,-1.78473505073164,0.80613721588445,-1.7456800886192,-0.0421558842931264,-0.386257441845151,0.720613561195848,0.584265751402389,0.00331365930201775,-0.474081196100963,-0.372462250071935,0.28446647634851
"TO.MN.L02-TO.M.3",158,"TO.MN.L02-TO.M.3","Minneapolis",0.554301898093166,329227,1.46445028309439,0.317799858451772,-0.759194731401315,-1.22656665695662,2.53234169643363,-1.33138135871873,0.229427998967983,-0.903388448247272,0.758256885587706,0.190585120318365,-1.74184424398256,2.78186498892043,-1.23908334538038,-0.445668926149183,-1.2864339546882,0.229629740261487,0.995525552928612,0.357955587436687,0.071066978310446,1.55755154505132,1.41068516448556
"TO.MN.L02-TO.M.4",159,"TO.MN.L02-TO.M.4","Minneapolis",0.512064481493289,271157,1.53879769369205,0.331890857528636,-0.0317122499836359,-1.73538236499733,2.21719598531655,-0.975618610477353,0.526962628747811,-1.60426856740406,-0.21934242752409,0.8912555987444,-1.96892869869578,2.18382619483109,-3.02478971237947,-1.50276622421424,-1.4193027682656,0.505965411874989,2.47024222883245,0.325798108962942,-1.7149176086334,-0.0775816625224697,1.30680852720943
"TO.MN.L02-TO.U.1",160,"TO.MN.L02-TO.U.1","Minneapolis",0.491769895717305,284199,-5.21201761491463,3.62574832573509,-1.45651725284414,1.42017089046187,1.36606741369588,-0.427651204573091,-0.331600693636293,-0.54681272623778,-0.675441797008474,1.34057189807734,-0.217922873990796,0.585257216978337,-0.850809515110252,-0.23555839730479,-1.57805179554474,0.514204099350076,1.57753888043109,-0.755043716711311,-0.697965008211847,-0.889339581663763,0.20006825815698
"TO.MN.L02-TO.U.2",161,"TO.MN.L02-TO.U.2","Minneapolis",0.277849756008365,66424,0.815321772411588,0.25767146254736,-1.94558204823821,-0.952926004202689,-1.29935842547069,-0.874024626098378,0.49868195212622,4.75477898384811,2.78825283993786,-1.58306148775708,1.93740613024744,-1.39259595352988,-0.678253351675651,-0.662539136909684,-0.758309018772533,0.519772481627492,0.00322467282233725,0.485920070531258,-0.915990304885575,0.286005381069152,0.191932010909942
"TO.MN.L02-TO.U.3",162,"TO.MN.L02-TO.U.3","Minneapolis",0.512312014516482,316776,3.60178958884765,1.13851758988824,-0.899216908493999,5.28326044004705,0.161701347003043,-0.474498710620011,0.955046692714127,-0.534904282506359,-0.952003852560024,0.0954066054869209,-1.02707229698588,-2.16722890631425,-0.651706310019701,1.32547546602417,1.30627642936,-2.01030268993539,0.432764174411333,-1.21481627912928,-1.50997325955942,1.06411033230933,-0.442188426530089
"TO.MN.L02-TO.U.4",163,"TO.MN.L02-TO.U.4","Minneapolis",0.534858515165471,270349,-0.220626011922851,-0.0426159094237503,0.617159554606813,-0.796988469493545,1.72582999820133,-0.315657985278725,0.711836437521134,-1.34530425503131,0.966200451590462,-0.0708335979939185,-1.29673575692416,1.0553439743267,3.69009334844569,1.61455440957548,1.10227021960508,-0.733926627104631,0.560813852195457,0.642719629256259,-1.58222155874526,-0.975030832256367,-0.998207958714449
"TO.MN.L03-TO.M.1",164,"TO.MN.L03-TO.M.1","Minneapolis",0.415358162311764,220504,0.718850965674625,0.295005557283427,-2.6565438971187,-0.103097665931485,-2.88696933976728,-0.317971845170711,2.17345248948327,5.46649491089691,3.40254008328144,-1.07385712688855,0.457078359067935,0.793583264890792,0.130596746840288,0.0804459515335291,-0.517531411952979,-0.151933018104918,0.0945568191055766,0.329943702245164,0.204208123669384,1.29316741041874,0.597569706407692
"TO.MN.L03-TO.M.2",165,"TO.MN.L03-TO.M.2","Minneapolis",0.522586848916027,331830,1.06346747125495,0.327472520463664,0.593595388071817,-2.47153111150686,1.70458905496704,-0.342704819295178,1.21103964868802,-1.50509055596138,1.1929861680606,-0.98905759932266,0.533241853557829,-0.0287339685860433,-0.52361832867543,-0.0996039082307674,-0.193412909466977,-1.75114182418919,-0.324938274268666,-0.0595545546075313,1.76900461961359,-1.46665872413382,-1.17009041059098
"TO.MN.L03-TO.M.4",166,"TO.MN.L03-TO.M.4","Minneapolis",0.454336504603214,192664,1.19112950901209,0.346413824209393,-0.149560005304164,-0.725325566232462,0.0312656336912055,1.27107212545749,0.817586785688897,1.12658333127486,-2.13388849777913,0.0628771546463893,0.459397637926492,0.90988988345394,-0.342536791362882,-1.09263824685813,-1.5520663358471,-3.35092852332623,-0.0681798787177959,-0.843098553710618,0.408569746779481,-0.601918490231684,-1.83913621865653
"TO.MN.L03-TO.U.3",167,"TO.MN.L03-TO.U.3","Minneapolis",0.387473688580899,49814,-0.739522784170231,0.721782620104008,1.2803076695782,-2.32234241911009,-1.25277975808216,1.78007428748342,2.82807329442532,-0.704128076272087,0.616533578247081,-1.08451264988111,-0.388959162793856,-0.979261632621746,-1.08792813685047,-0.517644502382797,0.0739810666759561,0.166367240876399,-0.321777272309696,-0.0887732595668891,-0.046158269731995,-0.415727832607235,-0.173884409547735
"TO.MN.L03-TO.U.4",168,"TO.MN.L03-TO.U.4","Minneapolis",0.463155921906023,320061,1.85242398798432,0.381993080112903,-1.29076198564399,-2.459534031655,-2.30774808979933,-3.52554806204852,-0.12996092499522,-0.0367174656603088,-1.03244515086185,1.60019453479035,2.14890534988408,1.96977849543117,0.454985404828229,1.0567469703734,-0.333037945016126,-0.646509207543244,-0.339246417889729,1.38847643906309,1.0097254079112,1.50784108951159,0.487125340269768
"TO.MN.L03-TO.U.5",169,"TO.MN.L03-TO.U.5","Minneapolis",0.408592331680148,101902,-0.375397053767027,0.903825057992675,2.11386433326134,-0.543592442494529,-2.10903622875971,0.555237369214064,-0.0941748788849022,1.68011134394021,1.04261676501069,0.271771502242052,-0.642853255381418,1.29382975651798,-0.214672399300867,0.0461085703238732,1.32730075273086,0.124837805580354,0.0902208778421622,0.185226113913546,0.228310554260497,1.08050885975542,0.41386123587579
"TO.MN.L04-TO.M.2",170,"TO.MN.L04-TO.M.2","Minneapolis",0.530707115161966,267356,2.24039517835129,0.310105228621762,2.37487318135793,3.51048008434706,0.688915780932449,-1.33759852038494,0.676009061986025,-0.44608209111285,0.860217619208607,-1.54844045529615,0.0776173463694977,1.40839330991434,0.721605671892852,0.146331571186018,-0.276954574797783,0.883598233394431,0.608713018606153,-0.0246850242811833,1.49370349820467,0.327366373822907,-0.600420419450974
"TO.MN.L04-TO.M.4",171,"TO.MN.L04-TO.M.4","Minneapolis",0.497570936512877,317337,2.94909385290505,0.932088756478426,0.722040486535613,3.89218156251768,0.30648307529487,-0.00658444445303417,0.261736408148147,0.629329568410947,0.0279381516030522,-0.126051189327366,-1.45024871482444,0.861651338994085,-1.40868213988455,2.03387680656604,1.29144176912278,-0.307834165136115,1.19216269244778,1.25991513862432,-0.643244326333888,2.56873120737767,0.0565813567421625
"TO.MN.L04-TO.M.5",172,"TO.MN.L04-TO.M.5","Minneapolis",0.482366524849866,310836,2.12073660623982,0.882287301946782,1.43391918729975,3.67697926385484,1.64465544449366,-1.01982594555896,0.12497607025078,-0.355140965606488,0.318615692915305,-1.67670570835829,1.64269571342433,0.308918298420512,0.58995171717386,0.503354944780799,-1.29636311916721,1.71222001970264,1.17203706285501,-0.802100642351923,2.0131143977777,-1.28893672571484,0.341917458625452
"TO.MN.L04-TO.U.1",173,"TO.MN.L04-TO.U.1","Minneapolis",0.50973018327076,596719,1.58855023005704,0.494980885920835,-3.4063549915102,0.295411640458371,0.05696363757329,0.491338124007139,-1.40379485827433,0.858981357546242,-0.366917440655939,-0.765559879519551,-1.73582203906272,1.73218826995993,0.155025253413006,3.33335774912571,1.93018457908962,-4.99809816513803,0.428969015884753,-4.54954882288904,4.8222142038037,0.536654215143175,3.58318161786458
"TO.MN.L04-TO.U.3",174,"TO.MN.L04-TO.U.3","Minneapolis",0.54687125338569,307844,1.59704726228495,-0.207600617174913,-1.92898448224791,0.0654394557550571,-0.213634353174521,0.736314353429069,-2.13964253286448,0.596903759758213,-2.41797634272283,0.359382632623044,2.2676537879562,1.3401845775223,-0.263302750588012,1.18037556570421,-0.169140275605248,-0.863987147462334,-0.679608911439491,0.795800902502929,-0.10861612119892,-0.707306709771776,-0.606620960892089
"TO.MN.L04-TO.U.5",175,"TO.MN.L04-TO.U.5","Minneapolis",0.482978661320473,299555,1.04555005599292,0.866612852678494,-2.11157607966287,-0.426454470813278,-2.14666931921714,-2.48679249961869,0.646003410811319,3.53196187434452,1.09084237192424,0.097416905348456,0.84498445444424,0.945130156292354,1.15428313139223,-0.640337595776139,-0.795665695017615,-3.1120197042485,0.946685755646269,-0.294159017040673,1.02219946481994,0.623314524972052,0.0378894977190762
"TO.MN.L05-TO.M.1",176,"TO.MN.L05-TO.M.1","Minneapolis",0.454971325008966,125705,0.336764561269199,-0.188938841818156,1.02162174083625,-1.7817091190396,-0.00802966011786694,0.537575517826707,0.0738325710683581,0.19835812060102,-1.43586953650547,0.808978073842746,-2.20987659942443,-0.0957687025975615,-0.503371927370535,-0.0674947762864171,0.787628085133902,-0.34551320084735,0.911136957229288,0.842175931422942,0.081164925449206,-0.28535614090702,0.203303475455291
"TO.MN.L05-TO.M.2",177,"TO.MN.L05-TO.M.2","Minneapolis",0.390850380632722,65381,-0.599994916514325,0.886051666047436,0.295312408270705,-0.231649641117973,-2.4243223810858,0.111549936571602,0.899049554873388,-0.0733888440513271,1.32981348639199,0.492504668278249,-0.74708769894305,0.658997299699911,1.15090660052871,-0.727799640361534,-0.623592336694519,-0.112040503062037,-0.418959292642999,-0.0180107662632218,0.0149515733382546,0.211159933321875,0.474150470932868
"TO.MN.L05-TO.M.3",178,"TO.MN.L05-TO.M.3","Minneapolis",0.51550283798399,313505,1.19629593123142,0.151912483377261,-1.89768515137629,-0.125064142983034,-1.43324584374354,-1.21344268010734,1.95222837934328,5.23668610299165,0.968798400993451,0.102513519153133,-1.02771317090937,3.53043693212553,-2.7411606990944,2.08477627653663,1.10441226429001,0.098440592589992,-1.78387658594136,-1.3092867281178,-0.904600748294378,-1.42276956868788,0.526484289895058
"TO.MN.L05-TO.M.5",179,"TO.MN.L05-TO.M.5","Minneapolis",0.562342153403608,475152,0.886390264151782,0.196883399975562,-0.550252516361954,-1.02624259008666,0.562808247120372,-0.225067724365032,1.23681116638635,2.42250492291531,0.496685832899869,-0.331174165623449,-1.35840063173478,4.06122642807755,-5.04409842173209,4.75760516729387,1.04589638243342,1.41023807560354,-3.00156413201242,-2.61772225858234,-2.64182345500516,-4.23584679184512,-0.910170590562617
